	P1	P2	P3	P5	P7	P4	P6	P8-A	P9-A	L1	L2	L3	L4	L5	L6	L7	Ld1-A	Ld2-A	Ld3a-A	Ld4a-A	Ld5a-A	TD1	Liv1-A	Liv2-A	Liv3a-A	Liv3b-A	Liv4a-A	Di1-A	Di2-A	Di3a-A	Per3-A	Per4-A	Per5-A	X1a-A	X1b-A	X1c-A	Lun1-A	Lun2a-A	Lun2b-A	Me1-A	Per1-A	Per2-A	SB1-A	AG1a-A	AG2-A	Sp1a-A	Pan1a-A	X1d-A	P10-A	P11-A	P12-A	P13-A	Liv4b-A	AG1b-A	Pan1b-A	Sp1b-A	Di3b-A	Ld3b-A	Ld4b-A	Ld5b-A	Lun2c-A	Lun2d-A	N1
Liv4a-A	0.946037887830538	0.872813438788294	0.704408767749213	0.806306571344161	0.719766632006626	1.1826485476251	0.930559942687936	0.518828025760149	1.11735546455334	0.880472080744296	1.09920186783762	1.02328337667028	0.960580199587369	0.85346325028173	0.742096100709053	0.989182628949111	1.15230016685001	0.531841992829611	0.622669230569591	0.527568521315781	0.731839740903053	0.972387357083586	0.509570781307724	0.634258669357209	0.613732368707271	0.48342037755354	0	0.669382821866523	0.658985694515349	0.57179814663597	0.715087096579915	0.569567775613219	0.593010445123534	0.535636067615628	0.279373026513844	0.547729977947311	1.39425917124371	1.360638923584	1.19463989332443	0.607647076326868	0.622395065141261	0.342247964822493	0.5623171286952	0.538090584061187	0.563906884451675	0.48758654989434	0.577913387960064	0.701268393087473	0.787489094424681	0.777727332867634	0.830073600300132	1.18760194002015	0.550785915189378	0.616940755876938	0.588707566865101	0.802015378607621	0.675980954432678	0.900162594059646	0.990093587154483	0.691290413488812	1.36506721571893	1.69267045484928	1.0471975511966
Di1-A	0.972802201951145	0.962549517462495	0.701681829538863	0.706881212892184	0.933405105440133	1.25207001839122	0.958345581054589	0.37441769987831	1.07770732115195	0.726455891522012	0.974384589011027	0.855149906931469	0.759346538555351	1.02827997455098	0.623479417402429	0.775701148759664	1.26354634059898	0.342859402845038	0.331641649196523	0.378733746328553	0.580730357042479	0.868514130360846	0.307021230641135	0.232921832344521	0.583649953605546	0.407944339517804	0.669382821866523	0	0.272690377745072	0.518198474689465	0.256974220130583	0.266759943409407	0.343890820069726	0.551160810419326	0.676609166979747	0.339231468974687	1.46830961475262	1.56335591674116	1.01133896590007	0.194751621031151	0.268753397515947	0.609641371804116	0.448305917408313	0.279335238980336	0.400485099935342	0.505424428848531	0.315141072721418	0.468807738770613	0.32374335793005	0.378518469391179	0.406042144787301	1.19192128139456	0.359557492227241	0.291265710120659	0.293637495812044	0.462318014477902	0.342980795051375	0.428508070475181	0.723430064769971	0.476389668041891	1.41365556614132	1.54694446883058	1.0471975511966
Di2-A	0.926969384947568	0.924845921816155	0.623067467660742	0.645746239248248	0.844194354577023	1.20373078198653	0.923110185433632	0.386597639907596	1.06164540296693	0.645618672464656	0.883047182752086	0.736121282378357	0.712685312509023	1.0260790742486	0.48512417951778	0.746279198227723	1.21924528830602	0.289215593431102	0.284094432700249	0.349739605115315	0.585569822707669	0.822845865735858	0.244774928367758	0.204045140331437	0.490193202058199	0.262785906075872	0.658985694515349	0.272690377745072	0	0.438686468419597	0.281314314382831	0.356471749288161	0.19744749962884	0.542353156824935	0.632284067351181	0.297707375396598	1.39553116088304	1.52426586542212	1.043816557874	0.197737058221124	0.168056731600326	0.516346804257715	0.373742638345452	0.265431709625937	0.339020474091247	0.442657380181028	0.291074423112749	0.369610783169219	0.23874093563851	0.369103625554951	0.330776448272264	1.13857337572891	0.358554600605397	0.217455901390878	0.255874142616607	0.339161818100824	0.256005107227315	0.377454484298725	0.582851022102502	0.384676558277961	1.3288548895601	1.54111640558478	1.0471975511966
Di3a-A	0.889215262537461	0.978462920529887	0.680672589395702	0.785581848487567	0.823441236350207	1.14072010358906	0.987846846173836	0.361813906898508	1.07145630701232	0.635801526065723	1.00479518807645	0.844533399707142	0.911696415177404	0.914152623956421	0.647899451193066	0.855196267702854	1.09149878391813	0.408710673399768	0.445526675620572	0.316094307220828	0.669863983485701	0.95780295341208	0.346511642336064	0.436575849887916	0.383561946352535	0.425149311011765	0.57179814663597	0.518198474689465	0.438686468419597	0	0.447037486476876	0.474005685248437	0.375752522852565	0.268876329473159	0.46274207641698	0.357243284550705	1.36106113116671	1.47680476634623	0.932020059529069	0.415900901801551	0.445651064184641	0.519437633032009	0.339291940932043	0.387922215401369	0.369677572269031	0.269955012167757	0.336334415209165	0.518111907431368	0.523302166730105	0.556514934769079	0.577128357379755	1.16041576091244	0.448163162218227	0.427910260156261	0.389779762853684	0.50601671380596	0.438169025417377	0.595956079894028	0.821036151418155	0.521816961901266	1.36373862553496	1.55630956303828	1.0471975511966
Per3-A	1.02242463880518	1.04018339891982	0.805501641853172	0.820329755329208	0.99359134528386	1.30124430307175	1.05971537204333	0.371458827398099	1.14940388409333	0.711208847002142	0.973082970117731	0.794237605465853	0.832423040057813	1.10223496388957	0.712605736716721	0.766429177721571	1.30612323380804	0.359527114624025	0.379142826351417	0.322851851399515	0.584342003244093	0.958430145995487	0.379894544926058	0.29170726058464	0.586614319201387	0.447930376144982	0.715087096579915	0.256974220130583	0.281314314382831	0.447037486476876	0	0.311055218384921	0.363026372163089	0.523606014279427	0.690072216335551	0.326543527684814	1.5238545204018	1.61744507043563	1.00060800826678	0.282175642487533	0.315072015330271	0.636182291898239	0.449066970028498	0.318045769113896	0.360880021247275	0.446004218245387	0.329609566024493	0.419208856027243	0.320903633852086	0.385337380715658	0.393632849296143	1.23933387310248	0.46434300393142	0.328347075920595	0.307768194754708	0.402005701607816	0.296605456295656	0.376853065541434	0.695375522551125	0.54156863771141	1.48443625537336	1.59440908789685	1.0471975511966
Per4-A	1.00742343533137	1.01535933689976	0.795623791306515	0.821948702423703	0.940733443938756	1.29953989994589	1.02737475780109	0.347991247218812	1.14597227038936	0.793611163619101	1.05737385803933	0.941830905043032	0.876138374104983	1.0671275115126	0.709494075038756	0.889003063018612	1.29718709225103	0.236203063621837	0.384123758306011	0.287315987392066	0.567507751196913	1.01607083048156	0.339232994561336	0.348787184576366	0.556302572721426	0.428642678014733	0.569567775613219	0.266759943409407	0.356471749288161	0.474005685248437	0.311055218384921	0	0.341109852365472	0.483427351530229	0.612430068428725	0.372278920895208	1.52903610555266	1.59831081768477	1.01074199723399	0.305327389799369	0.341374001388513	0.553757574515224	0.422142338091126	0.309221304065352	0.427393858672872	0.429568551855352	0.369943483864594	0.355723329230873	0.388919905183922	0.429741864873527	0.41559934688893	1.23656394053852	0.42492738462142	0.355418917730205	0.262676279936542	0.442076060911512	0.377009911883519	0.498191626798067	0.785504285783772	0.562818809792856	1.45823103020389	1.61381309748888	1.0471975511966
Per5-A	0.925885357238166	0.949062727722024	0.608801829487979	0.679550586297846	0.813202765486357	1.18932674222433	0.914188337513107	0.364851979822909	1.0629142604368	0.657046270937197	0.943686354799401	0.81540070783359	0.779904028159961	1.00679386080241	0.504930583338638	0.813304333309357	1.1995287575259	0.269814685668131	0.355762294950647	0.322991461233471	0.581324914169284	0.867567774261353	0.221216142865972	0.267887331508786	0.376203956375445	0.26267575604385	0.593010445123534	0.343890820069726	0.19744749962884	0.375752522852565	0.363026372163089	0.341109852365472	0	0.472501010896564	0.573156555849414	0.260805230386271	1.37717829691212	1.50860275181796	1.04163756400554	0.249072643686993	0.198293421279085	0.478453762721828	0.315324601527982	0.245905992885221	0.29865134256842	0.388539086679006	0.299875585208715	0.34627941114607	0.305033251595976	0.401349872516408	0.362842828214415	1.13282260920645	0.378183763040526	0.226835325662806	0.26108665629917	0.377238365021716	0.315565520124785	0.477316302462352	0.673349269562333	0.417390146119347	1.32364307997257	1.55293557900282	1.0471975511966
X1a-A	0.906035287819399	0.99121362302816	0.757095112892197	0.841901137476642	0.849821024667187	1.16995366840554	0.986313721438222	0.373165292169467	1.09965637915818	0.749473430120985	1.06462232495598	1.00711707478254	0.937196553831013	0.924764467525548	0.758311121543297	1.00274099268617	1.11420334546727	0.477376612195738	0.480963617704655	0.340327953464261	0.622663023009623	1.00293563911007	0.380171114228108	0.503245604603689	0.396089686730723	0.531894422389528	0.535636067615628	0.551160810419326	0.542353156824935	0.268876329473159	0.523606014279427	0.483427351530229	0.472501010896564	0	0.445904544126813	0.424846683753247	1.40276578976615	1.47706620316995	0.923682653167956	0.481751700486655	0.524957480827081	0.570602147144509	0.360726164370279	0.427967068102859	0.441763142620868	0.313185215587158	0.364841198370341	0.563412940782061	0.603426001141334	0.656873267266487	0.673499489234284	1.21510494370056	0.46070558309886	0.477038358880465	0.441874600177424	0.584797311436694	0.530030724335861	0.683608721449909	0.952934480812398	0.572242232461208	1.37280771577463	1.53230799694776	1.0471975511966
X1b-A	0.8816323276194	0.835800235055437	0.664343652263666	0.782120523053016	0.681058808445905	1.11327443128452	0.920022267470468	0.53280924419999	1.06086666307449	0.840204814949239	1.03722047129127	0.926769511568768	0.944681303840308	0.821840372982346	0.723004013169262	0.970189810985552	1.05751702149594	0.548763665091561	0.607906980513951	0.515392825065322	0.714029318402701	0.971088726251379	0.497740856709778	0.617567207242381	0.571794856320093	0.459402025688317	0.279373026513844	0.676609166979747	0.632284067351181	0.46274207641698	0.690072216335551	0.612430068428725	0.573156555849414	0.445904544126813	0	0.5139291901118	1.3152208370253	1.31265714410697	1.16362883149533	0.601076225459781	0.611078733766449	0.327996333987962	0.539669380398257	0.525069140463168	0.529315682623697	0.385328226493049	0.536699281514344	0.718692834823807	0.773896695446744	0.766663343016382	0.834510703220379	1.12650152505548	0.542284920275017	0.610532747720621	0.588877986129199	0.783903632356341	0.649420614764191	0.853929241314224	0.931824352120245	0.635663328373509	1.30358202326466	1.66416988473427	1.0471975511966
X1c-A	0.919785168800637	0.96315255079099	0.638727608084512	0.73083903151261	0.835118641799534	1.21162897806881	0.935659006281361	0.323698884565186	1.0769300029701	0.649483158532816	0.964910269718317	0.787734709656725	0.821690220136922	0.954254353684171	0.60807277594184	0.83292560125917	1.19168576247421	0.333421731814487	0.367041532463798	0.314707231365927	0.563718917668981	0.90765487348834	0.25019843815937	0.279404667032324	0.382839257704791	0.318781174262388	0.547729977947311	0.339231468974687	0.297707375396598	0.357243284550705	0.326543527684814	0.372278920895208	0.260805230386271	0.424846683753247	0.5139291901118	0	1.42679580019104	1.54060483932631	1.07875645878679	0.270503645719249	0.303923666465954	0.46115100808915	0.350726962269652	0.2064278995184	0.237018207397504	0.367724584287188	0.228551140153061	0.415828982069858	0.376177785384208	0.462865249697284	0.473130384481251	1.17435028318433	0.397257461894131	0.209523430830291	0.258441141403815	0.455362605432589	0.341343876996498	0.519446668999634	0.792351160141149	0.47356268605936	1.41104644289952	1.59767844062373	1.0471975511966
Lun1-A	0.776993195433266	0.871174457983086	0.960606902566547	0.977057526493367	0.935888722534345	0.446358801651404	0.893713719894676	1.49699433484916	0.64761847531147	1.10214140375273	0.983101076092166	1.11812739908224	1.10825072989899	0.907347981129076	1.19369581422913	1.34657959490573	0.473813800118315	1.4398200338123	1.3922215786508	1.38786249131279	1.37063071763847	1.06913492295207	1.3609805957547	1.37769487209629	1.35710507514259	1.3273769567083	1.39425917124371	1.46830961475262	1.39553116088304	1.36106113116671	1.5238545204018	1.52903610555266	1.37717829691212	1.40276578976615	1.3152208370253	1.42679580019104	0	0.503029386889175	0.987802735373199	1.36388501404631	1.41737120415847	1.30397664646791	1.29548627425099	1.40408414973685	1.45842455379878	1.32245267310605	1.3381900970936	1.43248350888807	1.4509494788804	1.32468498537337	1.38014899160985	0.568867938257062	1.26932889030386	1.38648244007754	1.49682566624002	1.40616664117763	1.30654941047299	1.38263414400662	1.27515161629011	1.22664640923485	0.456226676563964	0.855635357017746	1.0471975511966
Lun2a-A	0.805767689164459	0.743926780843597	1.06083897099364	1.02410507550185	0.868240747202116	0.51436515968789	0.826798922243449	1.5719062985043	0.694074478208578	1.21697446020447	0.928828477319066	1.28402795299635	1.07753440961677	0.902114545638755	1.32656255476208	1.42535853818673	0.625972499339828	1.53087826786753	1.45467423391917	1.44792102802218	1.47675640295094	1.08056604424143	1.46152346125657	1.46411625279884	1.48778312284088	1.42538489866275	1.360638923584	1.56335591674116	1.52426586542212	1.47680476634623	1.61744507043563	1.59831081768477	1.50860275181796	1.47706620316995	1.31265714410697	1.54060483932631	0.503029386889175	0	1.10379582838446	1.47318509742933	1.50301254969058	1.36089042383021	1.39808771054457	1.46241998454474	1.54013752890726	1.35926426785644	1.4317989443854	1.55482501206431	1.59447993611084	1.49792554745798	1.56232009625505	0.652804349306205	1.33305622302438	1.51964591048472	1.61083172406327	1.57764315495379	1.41480461120183	1.522554551145	1.35800540818384	1.29957870109519	0.538352486973969	0.855764053072148	1.0471975511966
Lun2b-A	0.786173579624341	1.02581843719179	1.00974489712628	0.981640501692992	1.0524109710064	0.822962706418812	1.00445660055036	0.997304582606421	0.844039899076988	0.789091446710544	0.984237087597472	1.12844793748553	1.00779541252572	0.962180808367502	1.12311314062399	1.16576010761582	0.8280945102206	1.02822997937332	0.964369331243424	0.900425684464441	1.01656393647329	1.085487909133	0.990818205263683	0.986774867695681	1.04440562076489	1.12585772926695	1.19463989332443	1.01133896590007	1.043816557874	0.932020059529069	1.00060800826678	1.01074199723399	1.04163756400554	0.923682653167956	1.16362883149533	1.07875645878679	0.987802735373199	1.10379582838446	0	0.957496712639499	1.05863145280458	1.20016655033505	0.908150659717024	1.00991730913518	1.09131579706248	0.949865858346561	0.914798182126387	0.992657044017498	1.01937285752647	0.957180563273176	0.96052488504911	0.937771681778277	0.931538351112128	1.01761886444475	1.05244577107796	0.964281199432278	0.898572133732856	0.908937931541169	1.15753711885596	0.971294968773478	1.02118477338125	0.923175441065993	1.0471975511966
Me1-A	0.862057784825468	0.884212316996647	0.598169074019429	0.627952886443884	0.809963612490713	1.13836261746777	0.868852022051251	0.311989697965418	0.982263714956586	0.637625298860438	0.907254878200611	0.805112132395949	0.707860528227002	0.966003647044452	0.546860337048279	0.796510181158912	1.14408249366683	0.278635888016265	0.251852652807568	0.281132653418097	0.590685866722657	0.834100975158299	0.206242500236801	0.168905098037063	0.472463206923288	0.314961208791508	0.607647076326868	0.194751621031151	0.197737058221124	0.415900901801551	0.282175642487533	0.305327389799369	0.249072643686993	0.481751700486655	0.601076225459781	0.270503645719249	1.36388501404631	1.47318509742933	0.957496712639499	0	0.212693967991738	0.535204410517041	0.319638221580306	0.202741878837244	0.328382105029943	0.402852254662983	0.199625641615013	0.387723792191218	0.268111132686172	0.336493818946843	0.343578428437976	1.08732254530492	0.267677417624555	0.181834030903202	0.245028910276135	0.387192520240521	0.228102870767464	0.383702564668851	0.664199849478519	0.359583530493415	1.3139902342847	1.46680622060653	1.0471975511966
Per1-A	0.935909408932865	0.896929727152119	0.615665842418105	0.641327503692868	0.813386725122761	1.2014600467848	0.877221569773264	0.36961281554627	1.04844805272195	0.671064050712101	0.894180969234754	0.818693764938008	0.690700920934749	1.0233274724201	0.497685342238483	0.777977186086082	1.22036226215924	0.309589750825841	0.29408619678698	0.336556424359455	0.621367086587315	0.799957573076647	0.230316934715856	0.178829825003112	0.465523566978398	0.28325082773976	0.622395065141261	0.268753397515947	0.168056731600326	0.445651064184641	0.315072015330271	0.341374001388513	0.198293421279085	0.524957480827081	0.611078733766449	0.303923666465954	1.41737120415847	1.50301254969058	1.05863145280458	0.212693967991738	0	0.527496916717189	0.352343167823247	0.209357307522797	0.33177084338794	0.419846811013125	0.290838371215521	0.400322143843976	0.257163833215396	0.394050576373587	0.38185311773482	1.13812688926747	0.32510410961947	0.247229843704901	0.27672183622981	0.393657081246482	0.307871523139266	0.437697704919141	0.610730057391834	0.370723898586563	1.33276350798936	1.52612865002456	1.0471975511966
Per2-A	0.901795869181659	0.821084444154879	0.593851606024383	0.714921088202311	0.71456832875368	1.12141507124292	0.907997788793486	0.566915229429538	1.05778469394993	0.777663788699952	0.97936922727019	0.777437531340931	0.896371769292946	0.869104970483301	0.585834886384925	0.811639977803258	1.11802042191531	0.456036802857004	0.566799976466922	0.502285052615012	0.702569227434799	0.888760076497325	0.454729939586174	0.557947550818625	0.581622951704792	0.307416118455853	0.342247964822493	0.609641371804116	0.516346804257715	0.519437633032009	0.636182291898239	0.553757574515224	0.478453762721828	0.570602147144509	0.327996333987962	0.46115100808915	1.30397664646791	1.36089042383021	1.20016655033505	0.535204410517041	0.527496916717189	0	0.505773748297449	0.48475654971551	0.517090865908747	0.452609514017853	0.520628131585455	0.615525681764152	0.675144402589902	0.653795139521317	0.71040666931714	1.09040578721259	0.536365247580952	0.515810331560052	0.516919613995246	0.694774684598762	0.573094592960415	0.791720011924752	0.814768980463502	0.618588572492738	1.3065965285688	1.70420774593882	1.0471975511966
SB1-A	0.797157712118927	0.850405127470004	0.578646026512635	0.647908568930838	0.72271044089472	1.05577141364878	0.819253866036529	0.391437152221927	0.954069915178604	0.609023457010196	0.904205001415202	0.885409629978688	0.72288084253163	0.937164814610799	0.584500162226655	0.895340720563732	1.0673029569869	0.377780408562896	0.3680969187579	0.229821202454779	0.667260197577734	0.841234525372774	0.282870642182247	0.370031430640588	0.35145497491926	0.357836260195226	0.5623171286952	0.448305917408313	0.373742638345452	0.339291940932043	0.449066970028498	0.422142338091126	0.315324601527982	0.360726164370279	0.539669380398257	0.350726962269652	1.29548627425099	1.39808771054457	0.908150659717024	0.319638221580306	0.352343167823247	0.505773748297449	0	0.329402694527565	0.385371110772179	0.291922218529671	0.238447714490215	0.39348426030309	0.42550532177263	0.497638782759939	0.488363068771031	1.0487391196094	0.313561680210439	0.308555311557572	0.359961493968605	0.422617983571397	0.336797072653209	0.544150359596011	0.740511845997965	0.377301110915596	1.26010696856162	1.42573333568938	1.0471975511966
AG1a-A	0.860813713636952	0.859881207589204	0.607653148885496	0.646832752059756	0.765403304808984	1.14870499843715	0.840526459399647	0.309750531798843	1.00344733715607	0.643954050778144	0.88386686371375	0.841036017343893	0.717353926636294	0.925407158489068	0.563572195662164	0.829086979046464	1.15565544368205	0.278058874259134	0.247481058850421	0.250877225769404	0.569982832575294	0.842600845359143	0.184557864129091	0.174577303186607	0.408822090480999	0.318517840896831	0.538090584061187	0.279335238980336	0.265431709625937	0.387922215401369	0.318045769113896	0.309221304065352	0.245905992885221	0.427967068102859	0.525069140463168	0.2064278995184	1.40408414973685	1.46241998454474	1.00991730913518	0.202741878837244	0.209357307522797	0.48475654971551	0.329402694527565	0	0.269986858018907	0.336736008951943	0.193393731072198	0.383496282935376	0.32366618465099	0.435783604176629	0.431764407231601	1.11521676310294	0.292130635910342	0.207775780796924	0.225665588870334	0.429145707975082	0.294663613864567	0.47601525777899	0.734623722681125	0.399198047959428	1.32894466746534	1.49402372817372	1.0471975511966
AG2-A	0.991233194892802	0.97936725240735	0.673468038750665	0.725630729817659	0.849430008510835	1.22132527847774	0.977533359879496	0.309896350359009	1.1273431126173	0.700125640078424	1.00027848327428	0.889463822508778	0.839288944725479	1.00650620047983	0.598969801066714	0.802769978882223	1.23160604569107	0.380017988174113	0.410030351262431	0.351697771913395	0.648534772033921	0.890751458079555	0.29120038549963	0.340224663106898	0.425551046530139	0.340949469161943	0.563906884451675	0.400485099935342	0.339020474091247	0.369677572269031	0.360880021247275	0.427393858672872	0.29865134256842	0.441763142620868	0.529315682623697	0.237018207397504	1.45842455379878	1.54013752890726	1.09131579706248	0.328382105029943	0.33177084338794	0.517090865908747	0.385371110772179	0.269986858018907	0	0.40652555158565	0.325651378089009	0.490661425096752	0.435451305030768	0.494715060473816	0.516805227554275	1.2090799412407	0.433367986259402	0.295479949272449	0.303691869460745	0.508412682377254	0.411597304599142	0.591650418782652	0.795425978314938	0.52630902289973	1.41792611555156	1.60146618995664	1.0471975511966
Sp1a-A	0.79815948802523	0.836707033825376	0.655843332584134	0.733709457907451	0.706458052643232	1.07636938289592	0.87101022950017	0.410620073373976	0.983817655771512	0.674592534060744	0.900587860388355	0.843591603437097	0.802285644316292	0.889324497820279	0.691743147579933	0.91383376207111	1.05727624922245	0.374126924698202	0.402868123987277	0.215339713549406	0.624213158512762	0.942374717937254	0.357774246530274	0.418870266600007	0.422908657253384	0.39852066455096	0.48758654989434	0.505424428848531	0.442657380181028	0.269955012167757	0.446004218245387	0.429568551855352	0.388539086679006	0.313185215587158	0.385328226493049	0.367724584287188	1.32245267310605	1.35926426785644	0.949865858346561	0.402852254662983	0.419846811013125	0.452609514017853	0.291922218529671	0.336736008951943	0.40652555158565	0	0.304505801810274	0.456217058892163	0.52827810869842	0.56944401858467	0.583499238869465	1.07456889436014	0.39468321603498	0.417956971903494	0.404451044428681	0.504474488085911	0.37090945607709	0.5799395051166	0.764197575271375	0.457350518302274	1.2874617417846	1.49976303520416	1.0471975511966
Pan1a-A	0.782541933823634	0.853766168587508	0.57937332686726	0.632065521430848	0.749983708569311	1.09376857123722	0.822212794802075	0.316119798363678	0.960021106331848	0.564151421718301	0.852589247700197	0.805489057507613	0.692367529994289	0.889575615249349	0.580787057750871	0.852859907770511	1.08611388185852	0.339734195346073	0.244239406482524	0.223127815588194	0.562212291569997	0.827255414850688	0.199935462861313	0.225216136950127	0.377416178895494	0.353949883062795	0.577913387960064	0.315141072721418	0.291074423112749	0.336334415209165	0.329609566024493	0.369943483864594	0.299875585208715	0.364841198370341	0.536699281514344	0.228551140153061	1.3381900970936	1.4317989443854	0.914798182126387	0.199625641615013	0.290838371215521	0.520628131585455	0.238447714490215	0.193393731072198	0.325651378089009	0.304505801810274	0	0.394982710855234	0.351312293159336	0.463891478544893	0.45504731906336	1.08362614411692	0.25452690662805	0.207558897005361	0.27465163166834	0.410924780505196	0.257396098053082	0.440998095568065	0.750227976910203	0.340344020072305	1.2940640455581	1.43425866810008	1.0471975511966
X1d-A	0.91287106980191	1.0014335003152	0.787049014065748	0.814731639171797	0.87315340412854	1.21412017587483	0.969471610274732	0.476345210377903	1.07835794398911	0.726717059736296	0.941916639105575	0.883473294613835	0.823241839592723	1.11173803017024	0.695635613716628	1.00224303002775	1.21731477104458	0.305461812955612	0.403650426081397	0.32625136606868	0.62192120085515	1.05525243446932	0.410151563919527	0.408856476952161	0.482875543268042	0.471394569962409	0.701268393087473	0.468807738770613	0.369610783169219	0.518111907431368	0.419208856027243	0.355723329230873	0.34627941114607	0.563412940782061	0.718692834823807	0.415828982069858	1.43248350888807	1.55482501206431	0.992657044017498	0.387723792191218	0.400322143843976	0.615525681764152	0.39348426030309	0.383496282935376	0.490661425096752	0.456217058892163	0.394982710855234	0	0.321076116889922	0.456308591766587	0.302550213263748	1.14386202097154	0.493698211775775	0.341347524991871	0.320201359310993	0.267023503490031	0.323773849873871	0.431753984275184	0.721858338977158	0.524381866990436	1.33509633066296	1.46482895879656	1.0471975511966
P10-A	0.952451924008231	0.985602848595781	0.727231292916119	0.733927292513387	0.923762207540443	1.23383107099577	0.938021400014309	0.446354508465937	1.04240189489418	0.701099234159795	0.933488388345053	0.837356602867355	0.732449969194383	1.1423700014937	0.61035217345317	0.882098098623647	1.24504610112594	0.377395200537716	0.331588685321268	0.394955201745649	0.680412947405473	0.916941344886566	0.357458207614866	0.287184151003223	0.541289030061402	0.4464160590642	0.787489094424681	0.32374335793005	0.23874093563851	0.523302166730105	0.320903633852086	0.388919905183922	0.305033251595976	0.603426001141334	0.773896695446744	0.376177785384208	1.4509494788804	1.59447993611084	1.01937285752647	0.268111132686172	0.257163833215396	0.675144402589902	0.42550532177263	0.32366618465099	0.435451305030768	0.52827810869842	0.351312293159336	0.321076116889922	0	0.357867376114998	0.25130978809502	1.13087353327564	0.436576407720233	0.257709825021671	0.301570249171745	0.269207501843221	0.283434190015116	0.28908952460663	0.59080720616304	0.425964230952389	1.37061210642791	1.4568176778929	1.0471975511966
P11-A	0.993105279431986	0.996444427227748	0.760610643126585	0.780559168395987	0.980559703532879	1.13827455891891	1.02892299261914	0.530793417249101	1.00390910324654	0.783261487618493	1.00996069078339	0.800910018151382	0.878824522836527	1.12158183023546	0.65097638328684	0.787968454954854	1.14229520693193	0.41838074073467	0.514804658666733	0.452354956357048	0.687224910443409	0.982986147718092	0.460474737848638	0.383822999246262	0.63035620166268	0.468644658313267	0.777727332867634	0.378518469391179	0.369103625554951	0.556514934769079	0.385337380715658	0.429741864873527	0.401349872516408	0.656873267266487	0.766663343016382	0.462865249697284	1.32468498537337	1.49792554745798	0.957180563273176	0.336493818946843	0.394050576373587	0.653795139521317	0.497638782759939	0.435783604176629	0.494715060473816	0.56944401858467	0.463891478544893	0.456308591766587	0.357867376114998	0	0.24570231739335	1.03873286080504	0.495532577987434	0.401363281260734	0.420177506907465	0.441684553435711	0.38791024419653	0.462869572954822	0.654671140529191	0.60059649446658	1.29804604404536	1.46310784587893	1.0471975511966
P12-A	0.980091869475193	1.0397000676815	0.790228882703033	0.794200209963315	0.977436846137814	1.19639646371028	1.02071346028938	0.534094623948702	1.05092694284697	0.760384737083118	0.977458372970201	0.838370169234621	0.841338445721748	1.1610686932488	0.650878737603089	0.894247523738941	1.20545000795006	0.382852037619249	0.455636057338542	0.44076843647519	0.660693659718607	1.01672837128219	0.449014044199328	0.378643679068711	0.581197037638725	0.499807748232364	0.830073600300132	0.406042144787301	0.330776448272264	0.577128357379755	0.393632849296143	0.41559934688893	0.362842828214415	0.673499489234284	0.834510703220379	0.473130384481251	1.38014899160985	1.56232009625505	0.96052488504911	0.343578428437976	0.38185311773482	0.71040666931714	0.488363068771031	0.431764407231601	0.516805227554275	0.583499238869465	0.45504731906336	0.302550213263748	0.25130978809502	0.24570231739335	0	1.10019124762086	0.508383224005968	0.357668201104003	0.368070553745371	0.294370631177682	0.337621863849626	0.361288926605138	0.643182028225959	0.559355588045986	1.30256510381939	1.42053217368754	1.0471975511966
P13-A	0.590664925791851	0.598769720350783	0.797124865769085	0.785530945515734	0.755028478929089	0.41028493168019	0.650796730485425	1.25961408534897	0.287322474670312	0.954115937561704	0.806764679713851	0.996161636723342	0.850592048445159	0.978878129490249	1.03004065715589	1.22118248517728	0.525366229391396	1.18337098843548	1.12275785000499	1.10866562400237	1.2803452692469	0.966219901890978	1.13085132927312	1.11683678248548	1.19988573340873	1.08755218592191	1.18760194002015	1.19192128139456	1.13857337572891	1.16041576091244	1.23933387310248	1.23656394053852	1.13282260920645	1.21510494370056	1.12650152505548	1.17435028318433	0.568867938257062	0.652804349306205	0.937771681778277	1.08732254530492	1.13812688926747	1.09040578721259	1.0487391196094	1.11521676310294	1.2090799412407	1.07456889436014	1.08362614411692	1.14386202097154	1.13087353327564	1.03873286080504	1.10019124762086	0	1.01683861614527	1.12193574206024	1.22941053338275	1.15612568857094	1.01803632954618	1.08143275586577	0.937542890780162	0.956202359121413	0.659477532386484	0.874580088282473	1.0471975511966
Liv4b-A	0.73976644579006	0.735460155503612	0.501028569628515	0.503493450006762	0.667220215135148	1.02085258111244	0.729647587805783	0.414923579617928	0.885231216479003	0.638029468557091	0.824505532473329	0.89218897713366	0.604407207349586	0.830781787635292	0.477233135354124	0.859035751085206	1.0264514410426	0.393464978592184	0.267861444323509	0.337417060887576	0.641682597320126	0.734558934993401	0.235609915607	0.269629051908458	0.456610613891796	0.352390919329058	0.550785915189378	0.359557492227241	0.358554600605397	0.448163162218227	0.46434300393142	0.42492738462142	0.378183763040526	0.46070558309886	0.542284920275017	0.397257461894131	1.26932889030386	1.33305622302438	0.931538351112128	0.267677417624555	0.32510410961947	0.536365247580952	0.313561680210439	0.292130635910342	0.433367986259402	0.39468321603498	0.25452690662805	0.493698211775775	0.436576407720233	0.495532577987434	0.508383224005968	1.01683861614527	0	0.338144492648727	0.356229487043514	0.482484869143509	0.364932913850452	0.538265379916934	0.724749358345977	0.310703810674397	1.180785688147	1.35860499646132	1.0471975511966
